file,sheet,name,size,pack,retail_raw,retail_num,whole_raw,whole_num,cost_case_raw,cost_unit_raw,cost_unit_num,date
ต้นทุนเบเกอรี่,คอมแพค,พิมพ์สบู่สี่เหลี่ยม,8ช่อง,,,,120,120.0,,85,85.0,22-11-60
ต้นทุนเบเกอรี่,คอมแพค,พิมพ์สบู่วงรี,8ช่อง,,,,120,120.0,,85,85.0,22-11-60
ต้นทุนเบเกอรี่,คอมแพค,หมีพู,6ช่อง,,,,120,120.0,,60,60.0,22-11-60
ต้นทุนเบเกอรี่,คอมแพค,คิดตี้,6ช่อง,,,,120,120.0,,60,60.0,22-11-60
ต้นทุนเบเกอรี่,คอมแพค,คิดตี้,4ช่อง,,,,100,100.0,,50,50.0,22-11-60
ต้นทุนเบเกอรี่,คอมแพค,ตระกร้อมือ,10นิ้ว,,,,70,70.0,,20,20.0,22-11-60
ต้นทุนเบเกอรี่,คอมแพค,แปรงชุดซิลิโคน,,,,,95,95.0,,60,60.0,22-11-60
ต้นทุนเบเกอรี่,คอมแพค,แผ่นซิโคนรองนวด,,,,,150,150.0,,100,100.0,22-11-60
ต้นทุนเบเกอรี่,คอมแพค,รายการ,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,คอมแพค,รายการ,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,คอมแพค,ถุงคุ้กกี้มีลายปากกาวใส,7*7ซม,1*30แพค,,,40,40.0,,20,20.0,3-3-61
ต้นทุนเบเกอรี่,คอมแพค,ถุงคุ้กกี้มีลายปากกาวลาย,7*7ซม,1*30แพค,,,40,40.0,960,32,32.0,3-3-61
ต้นทุนเบเกอรี่,คอมแพค,ถุงคุ้กกี้มีลายปากกาวลาย,8*8ซม,1*30แพค,,,45,45.0,,26,26.0,1-7-63
ต้นทุนเบเกอรี่,คอมแพค,ถุงคุ้กกี้มีลายปากกาวลาย,10*10ซม,1*30แพค,,,45,45.0,,26,26.0,1-7-63
ต้นทุนเบเกอรี่,คอมแพค,ถุงซิปล็อกอลูมเนียมฟลอย์,10*15ซม,S,,,160,160.0,,130,130.0,1-7-63
ต้นทุนเบเกอรี่,คอมแพค,ถุงซิปล็อกอลูมเนียมฟลอย์,12*20ซม.,M,,,170,170.0,,145,145.0,1-7-63
ต้นทุนเบเกอรี่,คอมแพค,ถุงซิปล็อกอลูมเนียมฟลอย์,15*22ซม,L,,,220,220.0,,180,180.0,
ต้นทุนเบเกอรี่,คอมแพค,ถุงซิปล็อกอลูมเนียมฟลอย์,18*26ซม,XL,,,280,280.0,,230,230.0,
ต้นทุนเบเกอรี่,คอมแพค,ถุงซิปล็อกคราฟเจาะใส,12*20ซม,M,,,175,175.0,,,,
ต้นทุนเบเกอรี่,คอมแพค,ถุงซิปล็อกคราฟเจาะใส,14*20ซม,L,,,320,320.0,,,,
ต้นทุนเบเกอรี่,คอมแพค,ถุงซิปล็อกคราฟเจาะใส,18*26ซม.,,,,490,490.0,,,,
ต้นทุนเบเกอรี่,คอมแพค,ถุงซิปล็อกอเนกประสงค์,,S,,,50,50.0,,40,40.0,
ต้นทุนเบเกอรี่,คอมแพค,กล่องใส่ขนม,13.5*13.5*5ซม.,S,,,70,70.0,,,,
ต้นทุนเบเกอรี่,คอมแพค,รายการ,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,ทวีผล,ลาย1612,1x150,29,,,,,,,,
ต้นทุนเบเกอรี่,ทวีผล,ขาว1612,1x150,32,6-4-69,6.0,,,27.53,,,4090
ต้นทุนเบเกอรี่,ทวีผล,ลาย2216,1x100,34,14-7-65,14.0,,,29,,,
ต้นทุนเบเกอรี่,ทวีผล,ขาว2216,1x100,38,6-4-69,6.0,,,32.4,,,3200
ต้นทุนเบเกอรี่,ทวีผล,ลาย2416,1x,36,14-7-65,14.0,,,30,,,
ต้นทุนเบเกอรี่,ทวีผล,ขาว2416,1x,42,16-7-65,16.0,A 45,45.0,32,,,
ต้นทุนเบเกอรี่,ทวีผล,ลาย2616,1x75,44,6-4-69,6.0,,,37.53,,,2775
ต้นทุนเบเกอรี่,ทวีผล,ลาย2816,1x65,48,14-7-65,14.0,,,39,,,
ต้นทุนเบเกอรี่,ทวีผล,ขาว2816,1x65,54,6-4-69,6.0,,,45.62,,,2925
ต้นทุนเบเกอรี่,ทวีผล,ลาย3217,1x50,52,16-7-65,16.0,,,บี    42.00,,,
ต้นทุนเบเกอรี่,ทวีผล,ขาว3217,1x50,59,6-4-69,6.0,,,49.8,,,2450
ต้นทุนเบเกอรี่,ทวีผล,ลาย 3219,1x50,59,14-7-65,14.0,,,บี   48.00,,,
ต้นทุนเบเกอรี่,ทวีผล,ขาว 3219,1x50,67,6-4-69,6.0,,,56.8,,,2800
ต้นทุนเบเกอรี่,ทวีผล,ลายB3220,1x50,59,16-7-65,16.0,,, บี   47.00,,,
ต้นทุนเบเกอรี่,ทวีผล,ขาวB3220,1x50,67,16-7-65,16.0,,, บี   47.00,,,
ต้นทุนเบเกอรี่,ทวีผล,1612,,140,11-11-60,11.0,,,110,,,
ต้นทุนเบเกอรี่,ทวีผล,2216,,190,11-11-60,11.0,,,145,,,
ต้นทุนเบเกอรี่,ทวีผล,2416,,200,11-11-60,11.0,,,160,,,
ต้นทุนเบเกอรี่,ทวีผล,2616,,230,17-7-55,17.0,,,180,,,
ต้นทุนเบเกอรี่,ทวีผล,2816,,260,11-11-60,11.0,,,210,,,
ต้นทุนเบเกอรี่,ทวีผล,1/2ปอนด์,,35,4-6-65,4.0,,,30,,,
ต้นทุนเบเกอรี่,ทวีผล,1 ปอนด์,,45,4-6-65,4.0,,,35,,,
ต้นทุนเบเกอรี่,ทวีผล,2 ปอนด์,,55,4-6-65,4.0,,,45,,,
ต้นทุนเบเกอรี่,ทวีผล,3ปอนด์,,60,1-6-63,1.0,,,45,,,
ต้นทุนเบเกอรี่,ทวีผล,4 ปอนด์,,70,8-6-59,8.0,,,50,,,
ต้นทุนเบเกอรี่,ทวีผล,5ปอนด์,,80,8-6-59,8.0,,,60,,,
ต้นทุนเบเกอรี่,ทวีผล,1/2ปอนด์,,70,4-6-65,4.0,,,55,,,
ต้นทุนเบเกอรี่,ทวีผล,1 ปอนด์,,85,4-6-65,4.0,,,70,,,
ต้นทุนเบเกอรี่,ทวีผล,2 ปอนด์,,95,1965-06-04 00:00:00,1965.0,,,80,,,
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,แก๊ส,,3700,2-5-56,2.0,,,2700,,,
ต้นทุนเบเกอรี่,ทวีผล,แก๊ส,,3700,2-5-56,2.0,,,2700,,,
ต้นทุนเบเกอรี่,ทวีผล,แก๊ส,,2500,4-10-60,4.0,,,1900,,,
ต้นทุนเบเกอรี่,ทวีผล,ไฟฟ้า,,2000,4-10-60,4.0,,,1650,,,
ต้นทุนเบเกอรี่,ทวีผล,ไฟฟ้า,,1400,4-10-60,4.0,,,1200,,,
ต้นทุนเบเกอรี่,ทวีผล,แก๊ส,,3700,4-10-60,4.0,,,2700,,,
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,40 ซม.,,180,4-10-60,4.0,,,145,,,
ต้นทุนเบเกอรี่,ทวีผล,30 ซม.,,160,11-11-60,11.0,,,125,,,
ต้นทุนเบเกอรี่,ทวีผล,เล็ก,,75,17-7-55,17.0,,,45,,,
ต้นทุนเบเกอรี่,ทวีผล,3นิ้ว,,50,11-11-60,11.0,,,35.83,,,
ต้นทุนเบเกอรี่,ทวีผล,"6 """,,30,2-5-56,2.0,,,อัน   20,,,
ต้นทุนเบเกอรี่,ทวีผล,"4 """,,25,2-5-56,2.0,,,อัน  17.50,,,
ต้นทุนเบเกอรี่,ทวีผล,"8 """,,95,5-9-59,5.0,,,อัน  75,,,
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,"12 """,,140,13-11-64,13.0,,,115,,,
ต้นทุนเบเกอรี่,ทวีผล,"9 """,,90,2-9-59,2.0,,,70,,,
ต้นทุนเบเกอรี่,ทวีผล,"6 """,,70,11-11-60,11.0,,,55,,,
ต้นทุนเบเกอรี่,ทวีผล,"4 """,,50,13-11-64,13.0,,,40,,,
ต้นทุนเบเกอรี่,ทวีผล,"20 """,,70,7-9-59,7.0,,,55,,,
ต้นทุนเบเกอรี่,ทวีผล,"15 """,,45,2-9-59,2.0,,,35,,,
ต้นทุนเบเกอรี่,ทวีผล,"12 """,,30,2-9-59,2.0,,,23,,,
ต้นทุนเบเกอรี่,ทวีผล,"9.5 """,,20,2-9-59,2.0,,,15,,,
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,# 3,,250,13-11-64,13.0,,,195,,,
ต้นทุนเบเกอรี่,ทวีผล,# 2,,240,2-9-59,2.0,,,190,,,
ต้นทุนเบเกอรี่,ทวีผล,16x21x2,,190,10-11-59,10.0,,,150,,,
ต้นทุนเบเกอรี่,ทวีผล,16x21x1,,170,10-11-59,10.0,,,120,,,
ต้นทุนเบเกอรี่,ทวีผล,11x15x1,,70,17-12-58,17.0,,,58,,,
ต้นทุนเบเกอรี่,ทวีผล,12x12x1,,140,17-7-55,17.0,,,110,,,
ต้นทุนเบเกอรี่,ทวีผล,1x50ใบ,,ห่อ195,2-8-54,2.0,ใบ5,5.0,3.19,,,
ต้นทุนเบเกอรี่,ทวีผล,2.5นิ้ว,,60,13-11-64,13.0,,,41.67,,,
ต้นทุนเบเกอรี่,ทวีผล,3นิ้ว,,60,13-11-64,13.0,,,46.67,,,
ต้นทุนเบเกอรี่,ทวีผล,"8""",,80,12-12-58,12.0,,,55,,,
ต้นทุนเบเกอรี่,ทวีผล,1*50โหล,600อัน,โหล90,13-11-64,13.0,ลัง2900,2900.0,อัน 3.80,,,
ต้นทุนเบเกอรี่,ทวีผล,14นิ้ว,,160,12-12-58,12.0,,,140,,,
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,"1.5 """,,25,13-11-64,13.0,,,5,,,
ต้นทุนเบเกอรี่,ทวีผล,"2 """,,25,13-11-64,13.0,,,6,,,
ต้นทุนเบเกอรี่,ทวีผล,"3 """,,25,13-11-64,13.0,,,7,,,
ต้นทุนเบเกอรี่,ทวีผล,1.5นิ้ว,,15,17-7-55,17.0,,,10.83,,,
ต้นทุนเบเกอรี่,ทวีผล,1นิ้ว,,12,1-2-55,1.0,,,8.33,,,
ต้นทุนเบเกอรี่,ทวีผล,2.5นิ้ว,,25,17-7-55,17.0,,,18.34,,,
ต้นทุนเบเกอรี่,ทวีผล,4.5นิ้ว,1*8ห่อ,ห่อ   50,2-9-59,2.0,,,40,,,
ต้นทุนเบเกอรี่,ทวีผล,5.5นิ้ว,1*8ห่อ,ห่อ   70,2-9-59,2.0,,,50,,,
ต้นทุนเบเกอรี่,ทวีผล,9.5  นิ้ว,,ห่อ 150,12-12-58,12.0,,,,,,
ต้นทุนเบเกอรี่,ทวีผล,15.5นิ้ว,,ห่อ 180,12-12-58,12.0,,,,,,
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,1612,,125,6-12-60,6.0,,,110,,,
ต้นทุนเบเกอรี่,ทวีผล,2216,,170,6-12-60,6.0,,,145,,,
ต้นทุนเบเกอรี่,ทวีผล,2416,,185,17-7-55,17.0,,,160,,,
ต้นทุนเบเกอรี่,ทวีผล,2616,,210,17-7-55,17.0,,,180,,,
ต้นทุนเบเกอรี่,ทวีผล,2816,,300,6-12-60,6.0,,,210,,,
ต้นทุนเบเกอรี่,ทวีผล,3219,,340,6-12-60,6.0,,,290,,,
ต้นทุนเบเกอรี่,ทวีผล,เล็ก,,แถว170,20-8-57,20.0,,,1.3,,,
ต้นทุนเบเกอรี่,ทวีผล,กลาง,,แถว200,20-8-57,20.0,,,1.6,,,
ต้นทุนเบเกอรี่,ทวีผล,เล็ก,1*20,ใบ15,,,,,6,,,
ต้นทุนเบเกอรี่,ทวีผล,กลาง,1*20,ใบ 20,,,,,7,,,
ต้นทุนเบเกอรี่,ทวีผล,ใหญ่,1*20,ใบ25,,,,,8,,,
ต้นทุนเบเกอรี่,ทวีผล,เล็ก,1*60,แถว300,20-8-57,20.0,10ใบ50,10.0,3.83,,,
ต้นทุนเบเกอรี่,ทวีผล,กลาง,1*60,แถว350,20-8-57,20.0,10ใบ80,10.0,4.5,,,
ต้นทุนเบเกอรี่,ทวีผล,ใหญ่,1*60,แถว390,20-8-57,20.0,10ใบ100,10.0,5,,,
ต้นทุนเบเกอรี่,ทวีผล,ใหญ่,1*60,แถว420,20-8-57,20.0,10ใบ120,10.0,5.33,,,
ต้นทุนเบเกอรี่,ทวีผล,1612,,ใบ 170,7-8-58,7.0,,,117,,,
ต้นทุนเบเกอรี่,ทวีผล,2216,,ใบ 170,7-8-58,7.0,,,117,,,
ต้นทุนเบเกอรี่,ทวีผล,2416,,ใบ 170,7-8-58,7.0,,,117,,,
ต้นทุนเบเกอรี่,ทวีผล,2616,,ใบ 170,7-8-58,7.0,,,117,,,
ต้นทุนเบเกอรี่,ทวีผล,2816,,ใบ 170,7-8-58,7.0,,,117,,,
ต้นทุนเบเกอรี่,ทวีผล,3219,,ใบ 170,7-8-58,7.0,,,117,,,
ต้นทุนเบเกอรี่,ทวีผล,1612,,ใบ 260,7-8-58,7.0,,,184,,,
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,ใหญ่,1*25อัน,อัน  45,5-9-59,5.0,,,อัน 33,,,
ต้นทุนเบเกอรี่,ทวีผล,เล็ก,1*50อัน,10,5-9-59,5.0,,,อัน 5.80,,,
ต้นทุนเบเกอรี่,ทวีผล,ใหญ่,,130,1-6-63,1.0,,,102.5,,,
ต้นทุนเบเกอรี่,ทวีผล,เล็ก,,35,1-6-63,1.0,,,28.33,,,
ต้นทุนเบเกอรี่,ทวีผล,500ก.,,50ก  40,1-6-63,1.0,ถุง  350,350.0,,,,
ต้นทุนเบเกอรี่,ทวีผล,500ก.,,ขีด 70,1-6-63,1.0, ถุง 290,290.0,ถุง 245,,,
ต้นทุนเบเกอรี่,ทวีผล,500ก.,1*20ซอง,ถุง 35,2-9-59,2.0,มัด 800,800.0,ซอง28.80,,,
ต้นทุนเบเกอรี่,ทวีผล,11.30กก,,ขีด50,12-6-64,12.0,กก 400,400.0,กก 316,,,ลัง 3600
ต้นทุนเบเกอรี่,ทวีผล,11.30กก,,ขีด50,12-6-64,12.0,กก 400,400.0,กก 316,,,ลัง 3600
ต้นทุนเบเกอรี่,ทวีผล,1กก*10ถุง,,ขีด 120,12-6-64,12.0,กก. 990,990.0,กก. 793,,,ลัง 790
ต้นทุนเบเกอรี่,ทวีผล,100ใบ/ห่อ,1*20,,7-3-62,7.0,,,ใบ 8.9,,,1750
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,เล็ก,1*30แถว,70,6-4-62,6.0,,,50,,,1500
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,บรรจุ,ราคา,วันที่,,ราคา,,ทุน,,,ราคาไม่
ต้นทุนเบเกอรี่,ทวีผล,ขนาด,/หีบ,ปลีก,,,ส่ง,,หน่วย,,,vat
ต้นทุนเบเกอรี่,โฟม,ชาม SB 56,100ใบ,1*10ห่อ,ห่อ 310,310.0,35,35.0,ห่อ 290,29,29.0,25310
ต้นทุนเบเกอรี่,โฟม,ชาม SB 57,100ใบ,1*10ห่อ,310 (370,310.0,35(40,35.0,ห่อ 295,29.5(34.5,29.5,1969-05-13 00:00:00
ต้นทุนเบเกอรี่,โฟม,ชาม SB 52,100ใบ,1*10ห่อ,ห่อ 360,360.0,40,40.0,ห่อ 340,34,34.0,25282
ต้นทุนเบเกอรี่,โฟม,ชาม SB 45,100ใบ,1*10ห่อ,ห่อ 470,470.0,50,50.0,ห่อ 445,44.5,44.5,1969-05-12 00:00:00
ต้นทุนเบเกอรี่,โฟม,จานโฟมSB 29,100ใบ,1*10ห่อ,ห่อ 540,540.0,60,60.0,ห่อ  515,51.5,51.5,1969-05-02 00:00:00
ต้นทุนเบเกอรี่,โฟม,จานโฟมรี SB 316,100ใบ,1*10ห่อ,ห่อ 540,540.0,60,60.0,ห่อ  510,51,51.0,25282
ต้นทุนเบเกอรี่,โฟม,กล่องโฟม SB 99,100ใบ,1*7ห่อ,ห่อ 300 ,300.0,45,45.0,ห่อ (299278,42.71,42.71,25302
ต้นทุนเบเกอรี่,โฟม,กล่องโฟมSB 100,100ใบ,1*10ห่อ,340(380,340.0,40,40.0,320(360),32(36,32.0,1969-05-13 00:00:00
ต้นทุนเบเกอรี่,โฟม,กล่องโฟมSB108,100ใบ,1*10ห่อ,ห่อ 380,380.0,40,40.0,ห่อ 360,36,36.0,25282
ต้นทุนเบเกอรี่,โฟม,กล่องโฟมSB 500,100ใบ,1*5ห่อ,ห่อ 430,430.0,90,90.0,ห่อ 405,แถว 81,81.0,1969-05-07 00:00:00
ต้นทุนเบเกอรี่,โฟม,กล่องโฟมJT 501,100ใบ,1*5ห่อ,ห่อ 550,550.0,115,115.0,ห่อ 520,แถว 104,104.0,25282
ต้นทุนเบเกอรี่,โฟม,กล่องโฟมSB 502,100ใบ,1*5ห่อ,ห่อ 560,560.0,120,120.0,ห่อ 520,104,104.0,1969-05-07 00:00:00
ต้นทุนเบเกอรี่,โฟม,กล่องโฟมJT 912,100ใบ,1*7ห่อ,ห่อ 300 ,300.0,45,45.0,ห่อ (299278,42.71,42.71,25283
ต้นทุนเบเกอรี่,โฟม,ถาด SB 20,100ใบ,1*20ห่อ,ห่อ 570,570.0,32,32.0,ห่อ 540,27,27.0,25310
ต้นทุนเบเกอรี่,โฟม,ถาดSB 22,100ใบ,1*20ห่อ,ห่อ 570,570.0,32,32.0,ห่อ 540,27,27.0,25282
ต้นทุนเบเกอรี่,โฟม,ถาด SB 101,100ใบ,1*10ห่อ,ห่อ 720,720.0,75(40),75.0,ห่อ 680,68,68.0,25282
ต้นทุนเบเกอรี่,โฟม,ถาด JT 102,100ใบ,1*10ห่อ,,,,,,,,
ต้นทุนเบเกอรี่,โฟม,ถาดSB 105,100ใบ,1*20ห่อ,ห่อ 610,610.0,35,35.0,ห่อ 580,29,29.0,25282
ต้นทุนเบเกอรี่,โฟม,ถาดโฟมSB 200,100ใบ,1*10ห่อ,680 (720),680.0,75(80),75.0,ห่อ 640,64,64.0,1969-05-12 00:00:00
ต้นทุนเบเกอรี่,โฟม,ถาดโฟมซาบะSB 202,100ใบ,1*20ห่อ,ห่อ 1120,1120.0,60,60.0,ห่อ 1080,54,54.0,25282
ต้นทุนเบเกอรี่,โฟม,ถาด SP 231,100ใบ,1*10ห่อ,ห่อ 600,600.0,65,65.0,ห่อ 565,56.5,56.5,25315
ต้นทุนเบเกอรี่,โฟม,ถาดโฟมSB 30,100ใบ,1*20ห่อ,ห่อ 760,760.0,40,40.0,ห่อ 720,36,36.0,1969-05-07 00:00:00
ต้นทุนเบเกอรี่,โฟม,ถาดโฟมSB 303,100ใบ,1*10ห่อ,460,460.0,50,50.0,ห่อ  435,43.5,43.5,1969-05-12 00:00:00
ต้นทุนเบเกอรี่,โฟม,ถาดโฟมSB 304,100ใบ,1*40ห่อ,290 ห่อ1130,290.0,30,30.0,ห่อ 262.50,26.25,26.25,25310
ต้นทุนเบเกอรี่,โฟม,รายการ,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,โฟม,ถ้วยJT 22  (3000ใบ/ห่อ),100ใบ,1*20ห่อ,,,,,,,,
ต้นทุนเบเกอรี่,โฟม,ถ้วยJT 24 (2000ใบ/ห่อ),100ใบ,1*20ห่อ,,,,,,,,
ต้นทุนเบเกอรี่,โฟม,ชามยูมีSB 56,100ใบ,1*10ห่อ,ห่อ 250,250.0,30,30.0,220,22,22.0,8-1-69
ต้นทุนเบเกอรี่,โฟม,ชามยูมีSB 57,100ใบ,1*10ห่อ,ห่อ300,300.0,35,35.0,280,28,28.0,24-4-67
ต้นทุนเบเกอรี่,โฟม,ถ้วยJT 52   (100ใบ/ห่อ),100ใบ,1*10ห่อ,ห่อ 340,340.0,40,40.0,310,31,31.0,2-2-67
ต้นทุนเบเกอรี่,โฟม,ถ้วยSB 45   (100ใบ/ห่อ),100ใบ,1*10ห่อ,ห่อ 440,440.0,45,45.0,400,40,40.0,4-5-67
ต้นทุนเบเกอรี่,โฟม,ถ้วยJT 54  (100ใบ/ห่อ),100ใบ,1*10ห่อ,,,,,,,,
ต้นทุนเบเกอรี่,โฟม,กล่องโฟม JT 88,100ใบ,1*10ห่อ,,,,,,,,
ต้นทุนเบเกอรี่,โฟม,กล่องโฟม SB 99,100ใบ,1*7ห่อ,ห่อ 300 ,300.0,45,45.0,ห่อ 278,39.72,39.72,25272
ต้นทุนเบเกอรี่,โฟม,กล่องโฟมSB 100,100ใบ,1*10ห่อ,ห่อ 380,380.0,40,40.0,ห่อ 330,33,33.0,25272
ต้นทุนเบเกอรี่,โฟม,กล่องโฟมSB108,100ใบ,1*10ห่อ,ห่อ 380,380.0,40,40.0,ห่อ 330,33,33.0,25272
ต้นทุนเบเกอรี่,โฟม,กล่องโฟมSB 500,100ใบ,1*5ห่อ,ห่อ 430,430.0,92,92.0,ห่อ 385,แถว 77,77.0,25272
ต้นทุนเบเกอรี่,โฟม,กล่องโฟมJT 501,100ใบ,1*5ห่อ,ห่อ 490,490.0,105,105.0,ห่อ 445,แถว 89,89.0,25272
ต้นทุนเบเกอรี่,โฟม,กล่องโฟมSB 502,100ใบ,1*5ห่อ,ห่อ 560,560.0,120,120.0,ห่อ 505,101,101.0,25272
ต้นทุนเบเกอรี่,โฟม,กล่องโฟมJT 912,100ใบ,1*7ห่อ,ห่อ 300 ,300.0,45,45.0,ห่อ 278,39.72,39.72,25272
ต้นทุนเบเกอรี่,โฟม,รายการ,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,โฟม,ถ้วยJT 22  (3000ใบ/ห่อ),100ใบ,1*20ห่อ,ห่อ700,700.0,37,37.0,665,33.25,33.25,7-6-66
ต้นทุนเบเกอรี่,โฟม,ถ้วยJT 24 (2000ใบ/ห่อ),100ใบ,1*20ห่อ,,,,,380,19,19.0,19-3-56
ต้นทุนเบเกอรี่,โฟม,ถ้วยJT 56  (1000ใบ/ห่อ),100ใบ,1*10ห่อ,ห่อ 410,410.0,43,43.0,385,38.5,38.5,7-6-66
ต้นทุนเบเกอรี่,โฟม,ถ้วยJT 57  (1000ใบ/ห่อ),100ใบ,1*10ห่อ,ห่อ 420,420.0,45,45.0,395,39.5,39.5,7-6-66
ต้นทุนเบเกอรี่,โฟม,ถ้วยJT 52   (100ใบ/ห่อ),100ใบ,1*10ห่อ,ห่อ 440,440.0,46,46.0,415,41.5,41.5,7-6-66
ต้นทุนเบเกอรี่,โฟม,ถ้วยJT 45   (100ใบ/ห่อ),100ใบ,1*10ห่อ,ห่อ 530,530.0,56,56.0,505,50.5,50.5,7-6-66
ต้นทุนเบเกอรี่,โฟม,ถ้วยJT 54  (100ใบ/ห่อ),100ใบ,1*10ห่อ,ห่อ 580,580.0,62,62.0,555,55.5,55.5,7-6-66
ต้นทุนเบเกอรี่,โฟม,รายการ,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนเบเกอรี่,โฟม,ถ้วยJT 22  (3000ใบ/ห่อ),100ใบ,1*20ห่อ,,,,,,,,
ต้นทุนเบเกอรี่,โฟม,ถ้วยJT 24 (2000ใบ/ห่อ),100ใบ,1*20ห่อ,,,,,,,,
ต้นทุนเบเกอรี่,โฟม,ชามยูมีSB 56,100ใบ,1*10ห่อ,ห่อ 250,250.0,30,30.0,230,23,23.0,21-2-67
